,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50
DB09156,0.3600097884172823,1.032072065580046,2.178851700758953,0.06261523052734477,-0.11798760973418765,-0.07783197302754422,0.04359404875545245,0.2768157762944405,-0.5505015263928026,-0.423720656138059,-0.41399442712251233,0.027069452979251882,0.0694023494015012,-0.09808837567701759,0.1271680668642466,0.04880258267029184,-0.23534091043058433,0.11481577238846631,0.579467058543042,0.3017560235238142,0.2484799570369215,0.2209294205370735,0.18561955823152276,-0.2550049900865752,0.14658774047432754,-0.08001225579334785,0.16328835639248016,0.11745841792032316,-0.03695907692207989,0.24599972280988752,-0.08459776263236943,0.10877587359089097,-0.2281237041345062,0.1478363176864119,0.016424019753394217,0.0065973714759318906,0.010902300459675817,-0.11216735454442847,0.07541903209375414,0.004636489128101306,0.10536119525031681,0.1758689063842757,-0.19613976580189643,0.027285930343423574,-0.12741618403547983,-0.13415690285437062,0.10582074234238974,-0.13236618073555745,0.1426094206349483,-0.058457280185169574
DB11071,-0.15578133332506983,-3.6482716773214747,-1.114341956550481,1.1240391637979146,1.026803986249443,0.6963997757432936,0.8310667603904861,0.15258457741506423,-0.3688205212576268,0.3707064611230981,-0.5778309648395135,0.37177112229988174,0.24644247542476894,-0.13478708491075544,0.010727762634565017,-0.21342256590883024,0.26857901158301095,-0.1039830824296456,0.46142000014853723,-0.322156230233482,0.011183908238569617,-0.14743881491651148,0.2618233407471972,0.4627567005034013,0.192913196173155,0.041479888569865946,0.09121289154209133,0.06832744430093889,-0.044057828526735045,-0.042712126278079354,0.06483607264103242,0.17925796873435024,-0.02506170425670055,-0.07901868188033342,-0.03452316147141964,0.07140341668294109,0.15515428863658864,0.18299109400699362,0.08264828000317798,0.055853910640463744,-0.10037322649935064,0.04588474298658828,0.06233303431912243,0.12462204156573471,-0.10856431007270073,0.08174127146147685,-0.008453971564193266,0.1434037595965682,-0.0038169710909306785,-0.011886177004853903
DB00200,3.164514954372659,2.5748897798248978,-0.1855028647814424,1.6892344174412646,1.2747982764516228,-0.3580073241569559,-0.5230931216453475,0.27387350184560444,0.2627112221985862,-0.25600838470986437,0.7646855656330112,0.2955223989437096,-0.23658999545595358,-0.09347009232388068,0.05266398289025763,-0.037892802258843845,0.1360912943320462,0.44055080698673377,0.05433984690807266,-0.16961949577708713,0.13311132945696463,0.16270536491750226,-0.023935274954984764,0.022407973850513928,-0.03441160983683078,-0.01305116918563154,-0.11432331201718346,0.11409538040012027,0.028188259726516632,-0.04526393130184306,0.0326726213207989,-0.02332416046314348,0.038427112523287274,0.19656960136967036,0.028862220885394845,-0.009029501839125207,0.09258077011201674,0.0546052377424415,0.07461225822992008,0.04875535865626485,0.13929301035479752,0.09701844078408633,-0.018009595853955073,0.055906294948840765,0.14807211269947718,0.00944305684037848,-0.11468698696816518,0.002951237991512914,-0.006984279385108775,0.010702966166988237
DB00172,3.719931969858281,0.21250501030944688,-1.2802811387308786,-1.8093056998029018,-0.08145207360159615,-0.8857068719365947,-0.15489762321480993,0.042897763529168104,-0.14262186545558098,0.7846387424191407,-0.2769510453806674,0.02663468985660984,0.27979581589841096,0.19196178815385861,0.02024722345126357,-0.37776786723609895,0.1383605442412548,-0.001613998638884042,0.23127508932418517,-0.300518419747031,-0.10843950875954875,0.10748893020442964,-0.11234606121843886,0.3847134284153084,0.027637190695028582,0.2548203410762564,-0.23745245231338988,0.09089726081472049,0.01440707182499408,-0.008149145388993705,-0.43094566597211986,0.11250293488683447,-0.187181587936605,-0.018481701584383177,0.03572619036201058,-0.07381294081354584,0.03669900011475487,-0.0969813308622103,0.09248953521510044,0.05306176930942636,-0.006673880797463269,-0.17243990027236364,0.14877316441213978,0.09673931036450745,0.041730808361402714,-0.10092043271656398,0.08825785006493855,-0.07604047526886695,-0.06809278939866692,0.11549797131770043
DB00844,-0.47929484160890146,2.5782108193088162,-2.2638773454931034,-1.1840445019149113,0.10449666685934428,0.8816985327470785,0.08477915655986083,0.4654573955322233,-0.45938476369631864,0.08663262933152359,0.06946979739756617,-0.21372248227908006,0.09405036679653976,-0.42612446581468766,0.08026824983233666,-0.15069625662761402,0.231456277179426,-0.37197889909806015,-0.004021506073069619,0.08458488515992885,0.21947537014639354,0.21969667839255144,0.08082514295366751,-0.19916837741935245,-0.05355492323008819,-0.17090602536956345,0.09793366440600074,-0.11861683319734254,-0.09129833170224844,0.14156866256324613,0.1306702348894315,-0.18455393895969427,0.22119574536359005,-0.05489476582996969,-0.02799770200327885,0.17821286316153892,0.0899779228779148,-0.002575006515026089,-0.15401650097764996,0.20798751271863453,0.06310613747994329,0.2411124571317133,0.09247017935995032,0.14459379623086993,0.05724159374486064,-0.1474187658338496,-0.09166885276908698,-0.0014531032334814363,-0.06608491428198132,0.18460288355093643
DB00890,-2.000163392191308,-2.3089195542651577,-0.0872894343542104,0.5454154180175179,0.35811231130238835,0.3251639535353644,0.6689817707071183,0.3787390844480128,-0.4996880277760299,-0.2272598513694384,-0.21042289006594375,0.34447975544369486,0.006536122307212868,-0.658482543451782,-0.22997416832204065,0.02523826934902272,0.1857706255351305,-0.1546407439830921,0.027162683723509978,-0.2555930206034955,0.05250873349831754,-0.12940887439544757,0.09850444614947035,0.1405028553753371,0.2853581505377507,-0.2962939089519554,-0.046205287455002464,0.06399422129248937,0.260711692257676,-0.0465575071342111,0.19349884535070444,0.194298379640784,-0.07747928689562562,-0.05953769504674497,0.010661345595835911,0.06363207074812033,-0.15099295264812704,0.13772417076254256,0.05442266255479588,-0.14777816961747067,-0.003066190263499564,0.15432302364168077,0.16878912115103267,-0.000856732825097478,0.1038964803134242,-0.08375790973723812,0.1003843237491911,-0.03718719232742737,-0.16979036728058297,0.04317265329610232
DB11640,4.318178763390098,-2.0201867265848614,-0.45668313769749586,-0.3836216445567908,0.32059674861197446,0.6493916176692146,-0.9094405720061098,-0.19501386199175555,0.1642386809251715,0.12962525647201237,0.03743666308698913,-0.5729099874595789,0.09283741236443628,0.41056010753936495,-0.08935208545913625,-0.3883619772180958,0.04601658921977962,0.08450250603546546,0.1455739116330462,0.07100900984881003,0.09501289812706518,-0.07328350348355701,0.22223734394538708,0.06485231676153873,0.1863576063603785,-0.09635436966144766,0.22458140655425998,-0.05579761313947117,-0.09452244839263813,0.03868003638631161,-0.0794166917484019,0.11909841392695472,-0.07356725149836998,-0.019608288412543525,0.14670999840600452,-0.0665250703306603,-0.10805235061346283,0.032198784646327736,-0.0018388737604923683,0.19829947599798195,0.1402582751490919,0.007494861392095559,0.031414019356057456,-0.06886661315387793,0.01812916957607797,-0.026700877645369422,-0.014454925573602097,-0.06500882441163819,-0.03353173759594499,0.025277629895817024
DB00401,-2.9326788220791333,0.04131376087049887,1.4048994368924774,0.602483946486974,-0.31363598560128236,-0.027156245447639133,-0.4254814701960739,-0.4065012139497503,-0.15753330462341217,0.008841699735592772,-0.587547742990196,0.37806815489798623,-0.4573430851924061,0.07613597289172712,0.43369565525896275,-0.2441038285429136,-0.011559139265268718,-0.12164459081103998,0.36476652581798547,0.04962310968417063,0.1807593872973213,-0.13998456542691737,-0.2228409469459951,-0.3407485783851597,-0.2358488987160412,-0.15996676245817712,-0.03774814411735168,0.1335568641922163,-0.33002404150737846,0.12503253859853353,-0.06226114212982505,-0.22479346173836554,0.5060626819967343,0.19320919003418696,0.41510368524787467,-0.27056967117920383,0.10909210157039827,0.5272819240557979,-0.06077945302138344,-0.24933198786420593,0.14973256556770834,-0.21687701689153133,0.45572924773621976,0.23317408523192448,0.1397478364463047,0.2239819411009139,0.011817628513276453,-0.0336682972677842,-0.07752067969899025,-0.07143240782647607
DB00189,3.8707775830625732,-0.7546152783318641,1.275763693616685,-1.3661112617010236,-0.08921775575854762,-0.24547895534356567,0.6847977302548952,0.33029005385923693,0.32684391056434314,0.3942536045664994,0.11063961306361102,-0.09714530100243754,-0.18739470360647517,-0.11971025096511412,-0.1932541104225579,-0.10477310231426792,-0.07818795754131799,-0.058088318974075154,-0.10946786185633448,0.11534858426689529,-0.031274028568228335,-0.11395269894970535,-0.1486491582569122,-0.023851136278482163,0.10375277496270768,-0.22879472216950478,-0.06451180968655217,0.08190848178266776,0.11693145023920704,-0.05506444325697661,0.13282074365571758,-0.1414501837691826,-0.20583441588128748,-0.018176352625363885,-0.10287527076100834,0.03890057532133229,-0.07090909655341454,0.1593286924599581,0.026700552296748527,0.0016559642775235825,0.07927513684852491,-0.039511678685811055,0.18078765536051977,-0.046994572801735156,0.21653096478463413,-0.0012555725537392246,-0.07553977067303873,-0.028958986484258653,0.09322503029917004,-0.006371974659555813
DB01045,0.5692729390797191,3.040017588479983,-0.3500275848203341,1.309363047030342,1.176906988765286,-0.16380239543909678,-0.1580243029157749,0.4123443253011242,0.1219119216699008,-0.26027645134667227,0.07666104806036175,0.08996991046163211,-0.45292183610428577,-0.06859866539624886,0.30417737347121665,-0.08433729046149528,-0.13858293399385768,0.022400611226180762,-0.09003202067748976,-0.20681062308942108,-0.15519897107926015,-0.22187459738236479,0.11830603479960643,-0.12173906498403744,0.06910642832966704,0.06725388441401925,-0.006332102088164142,-0.245209969677321,-0.0031076825220727813,0.2783929705390014,-0.008242399912556424,0.12850663297712536,-0.013254874207195025,0.1215209325559305,-0.012518207825068054,-0.045994942533069905,0.01352506132010274,-0.13501948419625892,0.12853007907119715,-0.14767042412276263,0.002645398195507402,0.07543388721173282,-0.018257698193568313,-0.009548286831683645,0.1984523954067633,0.06580852214722357,-0.07693359249567613,-0.09413412220104189,-0.058377364610195805,-0.09888990918120202
DB09332,1.3575703002733177,-2.707538205632636,-0.5628632159130248,0.26069101321673077,0.5119665099470673,0.6577761683534195,0.015384516426440762,0.12106084830134432,-0.09382911702508148,0.25371937393313143,-0.16928556112420862,0.17662253922510218,-0.29882125908156326,0.09338769362557356,0.1745228140628774,0.19976998884494335,-0.03605130006712244,-0.09766195297033248,-0.04116530990738706,0.062315145431101455,0.14769022146568964,-0.1124177695761152,0.03557776207542938,-0.015955859569295718,-0.1650786475562217,-0.09259541586894215,-0.22045464387008565,-0.027352842204820867,-0.05971446486538181,-0.08649998033932556,0.005947769761217346,0.057580850715074613,0.010658546522377478,0.0792320931767905,0.0030036117955209818,-0.22046952557337468,0.11081754905064509,-0.0010090342086858167,0.060191242594013636,-0.1634622288678037,0.030104738098079165,-0.047416904281825704,-0.05486088787945931,0.11562785261347912,0.034087780816573696,-0.00941994622127304,0.0672893837715697,0.23310422024010127,0.11401947338485925,0.002001359022197849
DB09060,2.955121377099909,0.3516763760518606,-1.2439635300605694,-1.623529166447378,0.12652737872935527,-0.852676017343062,-0.43077231859765663,-0.25978183473001365,-0.14600043680987299,0.2060306533795317,-0.14310330926239895,-0.13312129143313697,0.4284092075533422,0.16811307083510363,0.1478211975109564,-0.0774934211588247,0.3853627771352988,-0.04323101443020784,0.1980254306527316,0.0009346732877980046,-0.19721901364069802,0.03825357877975725,0.10844856439959541,0.27134297556592335,0.09845053840749446,0.19650124830887156,-0.2735560935236866,0.022436538664005672,-0.03470986503840349,0.06598958563648474,-0.20073916105571366,0.1757523839467261,-0.06014810517970341,-0.10302193220330254,0.06932296925256551,0.06506985410239921,0.046621460096477024,-0.0801609645003261,0.040949283900933046,0.011348393823960117,-0.012376713985084279,-0.10264179256597553,0.11279412457411786,0.031244470529814466,0.017005957029912228,0.10207885410794677,-0.003679342015498719,-0.08759333403572891,0.026173118308858073,0.08798512989671653
DB05266,-2.496183190002773,-1.0860633369757742,1.7212710978420258,-0.34186428635603827,-0.5872014379637555,0.4190362672251363,-0.5785433082828659,-0.16319322616283627,0.32744623234894743,-0.07658936267397475,0.04507093852601571,0.15714320604690135,-0.417964911314688,-0.03505432153274672,0.14462701190301808,-0.08072044967561898,-0.12305632265176278,-0.0168331133071665,0.3710946831619359,-0.341675899828213,-0.024925284618756725,0.08223572643381225,-0.07030123913051957,-0.08391524126066413,-0.03234214041571368,0.08804287782518158,0.07904466982414296,-0.14034629744914537,0.03671033305831728,-0.01821058949080885,0.0667470304593631,-0.13156044095596134,0.05495361196426557,0.012211782073501898,-0.07817971382237325,-0.031268031474576206,-0.05897344850041355,-0.0446980461975304,-0.030616859898334778,-0.08340433723875534,-0.012187315792650522,0.0141695403369744,0.09377303201371964,-0.1474168457010804,-0.1709097004615769,-0.09006077334643472,-0.07768438502134628,0.07412638747401694,-0.056064028038596336,0.03285639399667155
DB12473,2.591312276976464,0.9586131398080163,-1.5037489097428045,-1.3018194750952852,-0.6829972847127115,-0.7061197325504646,-0.3973537249077508,0.12164193628363856,0.2553229936136304,0.2368841315086527,0.08666450837996446,0.007288767597133563,0.15066210540865702,-0.1444900286703782,0.005952227991740625,0.0340115011259416,0.2541511243001656,-0.14211424395857503,0.23982619099973718,-0.006645814659036675,-0.09409701254374178,0.021346171919188653,0.06876676675343281,0.0017507795624600291,0.10739306904278237,-0.002511022935300311,-0.31351368908758265,-0.08349458818984513,-0.06803744246925103,0.08923241289572385,0.07150702521995018,0.25583672484282405,0.034407908752321775,-0.08522607380469621,0.0004456835230200046,-0.14529469535181289,0.021456940826421175,-0.09004827200724148,-0.032868611950329654,-0.12469525178175433,-0.12463709549741686,-0.09857100956827984,0.05759891615078283,-0.012958370244014672,-0.04973575330002061,-0.012358285735663277,0.049395863354354246,-0.07881007006960564,-0.007243257801278338,0.042107163709275156
DB06736,-1.7753349889941328,-3.2423667451710627,-0.21956229072163466,0.26235844362216,0.9645140056567212,-0.011134392243626147,0.6557344941807479,-0.3795383649831401,0.09571001188985578,0.09295006907395316,-0.12475891445795444,0.30608954584777487,0.3089493035984462,-0.2314122773419747,-0.040434462591353845,0.1530396795845216,-0.36275626430661034,0.1088090941452952,-0.06311827972096512,0.04297950870595972,-0.33500269292883567,0.2641147813362439,-0.1607814854730445,-0.13756230654802448,0.04998444926850586,-0.08416042106710761,-0.24015516189078423,0.24323558184338384,-0.14231640529395348,0.200140679063527,-0.09879472380349064,0.06580968616616042,0.17528614754912986,-0.1421741987926662,-0.15281000524232244,-0.025358146680266494,-0.0956567739475448,0.1267158422955551,0.10388563801541438,0.010889124699073223,0.03685936957671163,0.1260647629440046,-0.04226062795330732,-0.006844284111502478,0.05685204533296918,-0.04820217200023065,0.03923665771803068,-0.053188116554031606,0.1132999610380754,0.016238166246450823
DB01545,-1.849189589001597,-2.8679842133209497,-1.0056598545675577,0.5445523196906259,0.27560880228815104,-0.38057212681069447,0.26594023427457547,0.058208181853145705,0.8801124260098167,-0.11825846263808804,-0.6774004373617851,0.3652199106738343,-0.23586293503916167,-0.2692738948952613,0.15636407361458232,-0.07145378195030737,-0.17198698103449794,0.14553439638949164,-0.09000997914354096,0.25801970022312715,-0.3666660470057286,0.3108684126761587,-0.25131759811357407,-0.25264379225651806,-0.08025228955758318,0.34412906677177596,0.0014323358346547133,0.20858624270395845,-0.19758666706299802,-0.1387977678169076,0.19494822659980718,-0.039518736257886856,-0.10382665513478746,0.0019648296714871658,0.10794845164566805,0.2455276192349112,0.02091562975711915,0.07689705963050501,-0.0734561251739484,-0.12158903881167585,0.09339735665855474,-0.035722010290338405,0.018882809035822824,0.024775694501607222,-0.01589076511167639,0.055492374417120696,-0.09365101935198501,-0.015920823444312414,-0.07918830924014512,0.005553315564657329
